,source,target,weight
14522,2904,3359,0.9918236377733177
14523,2904,3833,0.9914138982253845
14524,2904,4223,0.9914138982253845
14525,2905,3059,0.9993171366377854
14526,2905,3432,0.9993171366377854
14527,2905,3852,0.9989142779008524
14528,2905,4204,0.9976894999941446
14529,2905,3659,0.9974371828137053
14530,2906,2209,0.9770356367687297
14531,2906,3866,0.9577884923757011
14532,2906,2924,0.9293365073319317
14533,2906,2738,0.9188443082488433
14534,2906,2258,0.9158797257043841
14535,2907,4047,0.9998920711194635
14536,2907,3956,0.999868372068331
14537,2907,2669,0.9997996255650258
14538,2907,4187,0.9997588190473673
14539,2907,4233,0.9990602314657995
14540,2908,3526,0.9998814368614006
14541,2908,4236,0.9995636319542142
14542,2908,2614,0.999255911863096
14543,2908,2298,0.999182453230491
14544,2908,2072,0.998925871155773
14545,2909,3751,0.9998705066492968
14546,2909,3543,0.9997815281990121
14547,2909,4015,0.9989893948994955
14548,2909,2801,0.9989728024723197
14549,2909,2253,0.9986155955287881
14550,2910,4137,0.9999608602994363
14551,2910,4241,0.9991631712187771
14552,2910,3223,0.9984842883492495
14553,2910,3386,0.9959772042673011
14554,2910,2231,0.9959427060525535
14555,2911,2911,1.0
14556,2911,4197,0.997980921113834
14557,2911,2387,0.9899982665697199
14558,2911,3165,0.9895140653399027
14559,2911,2445,0.9887497171408403
14560,2912,3361,0.9986210371956891
14561,2912,3450,0.9946519894123093
14562,2912,3950,0.9946519894123093
14563,2912,2969,0.994206571658195
14564,2912,4235,0.9938827137469267
14565,2913,3588,0.9995533341408559
14566,2913,3423,0.9992355678961157
14567,2913,2184,0.9987690459046286
14568,2913,3036,0.9987690459046286
14569,2913,3346,0.9984587524100602
14570,2914,3527,0.995107827282897
14571,2914,2644,0.9927197202614699
14572,2914,3612,0.9924736758558654
14573,2914,3703,0.9924630019947506
14574,2914,3233,0.9924630019947506
14575,2915,2942,0.9988391661749738
14576,2915,2850,0.9983191901454259
14577,2915,3559,0.9952120002500439
14578,2915,3291,0.9937803566371147
14579,2915,2897,0.9933431993011421
14580,2916,2546,0.9975952867807256
14581,2916,3363,0.9975952867807256
14582,2916,2802,0.9975952867807256
14583,2916,2537,0.9927408717991901
14584,2916,3420,0.9921519506929362
14585,2917,2917,1.0
14586,2917,3238,0.997812470422298
14587,2917,2652,0.9960810480991328
14588,2917,3275,0.9955509039592428
14589,2917,3013,0.9954399605250143
14590,2918,3682,0.994441155365884
14591,2918,3719,0.9665015843620225
14592,2918,2493,0.9644167115966364
14593,2918,2927,0.9644167115966364
14594,2918,3705,0.9602330537871068
14595,2919,2315,0.9989176266393599
14596,2919,3170,0.9988738815604647
14597,2919,2213,0.9977073520860862
14598,2919,3787,0.9976072279431134
14599,2919,2588,0.9972279228475175
14600,2920,3911,0.9999964284719867
14601,2920,3813,0.9998500008035525
14602,2920,2749,0.9997760597816393
14603,2920,3460,0.9982856377877917
14604,2920,2600,0.9982856377877917
14605,2921,2195,0.9980416538246856
14606,2921,3101,0.9974745013890246
14607,2921,3444,0.9974011195585853
14608,2921,2305,0.9898919554942424
14609,2921,2231,0.9868623162096128
14610,2922,2599,0.992846553429884
14611,2922,3971,0.9913840752128846
14612,2922,4024,0.9903569144652162
14613,2922,2423,0.9775161554250369
14614,2922,3665,0.9765163707692925
14615,2923,3951,0.9999659490477335
14616,2923,4107,0.9988511252028113
14617,2923,3798,0.9979312054326706
14618,2923,2761,0.9975424420882547
14619,2923,3192,0.9948994645621553
14620,2924,3866,0.9899611320266717
14621,2924,2906,0.9293365073319317
14622,2924,2650,0.8687851596242062
14623,2924,2847,0.8677639524537701
14624,2924,2175,0.8677639524537701
14625,2925,3805,0.9996400531898817
14626,2925,4097,0.9994336287057263
14627,2925,3200,0.9988346326678431
14628,2925,2177,0.9988346326678431
14629,2925,3160,0.9965511846892088
14630,2926,3461,0.9974777681912027
14631,2926,2447,0.9963570116409971
14632,2926,2684,0.9943200220884968
14633,2926,2800,0.9943080384050432
14634,2926,3072,0.9914459871895094
14635,2927,2927,1.0
14636,2927,3705,0.9945715421250579
14637,2927,3581,0.9942039200717733
14638,2927,2616,0.9876875215056607
14639,2927,4148,0.9876875215056607
14640,2928,3861,0.9998360427927588
14641,2928,2263,0.9991576725886524
14642,2928,3864,0.9886178105837377
14643,2928,4203,0.9740813500993172
14644,2928,2235,0.9680513354147642
14645,2929,3089,0.9998657316949207
14646,2929,3946,0.9998657316949207
14647,2929,2329,0.9995416634394552
14648,2929,2715,0.9994394203559916
14649,2929,3261,0.9992862623845191
14650,2930,2685,0.9958325137293236
14651,2930,2302,0.9953392424134679
14652,2930,2829,0.9912493739823572
14653,2930,2259,0.9912493739823572
14654,2930,3593,0.9912493739823572
14655,2931,2991,0.9961831983203453
14656,2931,4021,0.9942607225132791
14657,2931,4161,0.9919125212956883
14658,2931,3803,0.9919125212956883
14659,2931,4175,0.9873751288579613
14660,2932,3167,0.9973299035086274
14661,2932,3864,0.9809489322501981
14662,2932,4203,0.97839544267224
14663,2932,4073,0.9735298877887191
14664,2932,2020,0.973420210488577
14665,2933,3688,0.9985849010082736
14666,2933,3525,0.9977918639460704
14667,2933,3067,0.9970368655840535
14668,2933,2743,0.9960300216568115
14669,2933,2788,0.9939723481227734
14670,2934,3016,0.9998610124123346
14671,2934,2362,0.9929776917905838
14672,2934,2268,0.9839152999577768
14673,2934,2612,0.9830012776247525
14674,2934,3830,0.9780054529599095
14675,2935,3729,0.9997194548340936
14676,2935,3881,0.9956601751792002
14677,2935,2178,0.9956345403483632
14678,2935,3409,0.9956311349352082
14679,2935,2212,0.9953826475993967
14680,2936,3546,0.9994663175107129
14681,2936,3407,0.9975316025443111
14682,2936,3380,0.9953570049947301
14683,2936,3124,0.9946880422837574
14684,2936,3789,0.9945328511616012
14685,2937,3832,0.9979080125653065
14686,2937,2560,0.9979008712494727
14687,2937,3117,0.9978638332578385
14688,2937,4214,0.9977380450385317
14689,2937,2252,0.9971023805055605
14690,2938,3065,0.9998426609891355
14691,2938,2721,0.9996284805145037
14692,2938,2683,0.9979183244005012
14693,2938,4072,0.9975628269220475
14694,2938,2492,0.9969112060302937
14695,2939,2414,0.9996207976680134
14696,2939,3748,0.9991122945431927
14697,2939,2269,0.9938750790800548
14698,2939,3616,0.9883778142850645
14699,2939,3352,0.9672771582878005
14700,2940,2142,0.985823491852668
14701,2940,2903,0.9857023972028733
14702,2940,3863,0.9848107785161648
14703,2940,2297,0.9844572242336149
14704,2940,2119,0.9839067075984683
14705,2941,4098,0.999723077937766
14706,2941,3057,0.9979705114652843
14707,2941,2568,0.997872113135368
14708,2941,3834,0.9978095822412113
14709,2941,3202,0.9977129492020776
14710,2942,2850,0.9998727486545741
14711,2942,2915,0.9988391661749738
14712,2942,3559,0.9968550894739314
14713,2942,2897,0.9933585870509296
14714,2942,3291,0.9918257467352342
14715,2943,4099,0.9994652524263868
14716,2943,4022,0.9992702396830666
14717,2943,3707,0.9992540369604479
14718,2943,2361,0.9974180808336852
14719,2943,3677,0.9969206625414669
14720,2944,3079,0.9940519542660992
14721,2944,3859,0.98944101529435
14722,2944,2946,0.9885851926759581
14723,2944,3774,0.9879051725802057
14724,2944,2589,0.985054149821884
14725,2945,3010,0.9979980701862247
14726,2945,3447,0.9975917284019863
14727,2945,3453,0.9974436061707794
14728,2945,3916,0.9970777023434271
14729,2945,2842,0.9961345147476118
14730,2946,3774,0.9999429630624915
14731,2946,3859,0.9997139434312797
14732,2946,3079,0.9972821531306044
14733,2946,3131,0.9918038312483202
14734,2946,2944,0.9885851926759581
14735,2947,3220,0.9999854320470484
14736,2947,2512,0.9999854320470484
14737,2947,2459,0.9999854320470484
14738,2947,2791,0.99979282957314
14739,2947,3887,0.9996979318092727
14740,2948,3031,0.9997798084306675
14741,2948,2643,0.9992882243627628
14742,2948,3466,0.9956875910639227
14743,2948,3836,0.9956875910639227
14744,2948,2849,0.9942321123803247
14745,2949,2507,0.9922485812650176
14746,2949,2787,0.9917902431152628
14747,2949,2613,0.9917615799010068
14748,2949,3260,0.990331171159395
14749,2949,2835,0.9899233956785002
14750,2950,2642,0.9959494558901459
14751,2950,4231,0.9828018154697071
14752,2950,4136,0.9752261514546792
14753,2950,2232,0.9752261514546792
14754,2950,3379,0.9735553641479295
14755,2951,2291,0.9997650118636566
14756,2951,2223,0.9995684402183866
14757,2951,3022,0.995249363475462
14758,2951,3150,0.9940012164662725
14759,2951,2480,0.9899161806885619
14760,2952,2779,0.9937063716261864
14761,2952,3560,0.9911903885030856
14762,2952,2729,0.9910453869626387
14763,2952,2496,0.9907037085916769
14764,2952,3596,0.9905012236085664
14765,2953,3179,0.9999551122537774
14766,2953,2899,0.9996453390264801
14767,2953,3076,0.9989650019875809
14768,2953,2774,0.9988808244823802
14769,2953,2058,0.9988223463599306
14770,2954,2882,0.9997297870939628
14771,2954,3342,0.9988060189181677
14772,2954,2769,0.9981590939992375
14773,2954,3656,0.9920982419581246
14774,2954,4011,0.9916147447216872
14775,2955,4119,0.9997061858635155
14776,2955,3005,0.9976746572872942
14777,2955,3039,0.9976634278432835
14778,2955,4112,0.9926353496198638
14779,2955,3678,0.992569173134351
14780,2956,4208,0.9999716877713533
14781,2956,2828,0.9997152230322922
14782,2956,3548,0.9990062780138492
14783,2956,3650,0.9988375035635193
14784,2956,3542,0.9959882287939941
14785,2957,3426,0.9970221093674615
14786,2957,2410,0.9912171879619927
14787,2957,4182,0.9911034121369564
14788,2957,3779,0.9910935550737412
14789,2957,4050,0.9908790233870987
14790,2958,2504,0.999959415028457
14791,2958,3239,0.9994258828935955
14792,2958,2712,0.9994022019585211
14793,2958,3367,0.9971990419813846
14794,2958,2222,0.9969147253860232
14795,2959,2959,0.999999999999999
14796,2959,3078,0.9911525769725559
14797,2959,3539,0.9903178222538589
14798,2959,3343,0.9903178222538589
14799,2959,2186,0.9902416580508959
14800,2960,2128,0.9999912467993944
14801,2960,3191,0.998057467562127
14802,2960,3796,0.998057467562127
14803,2960,2276,0.9980119298230269
14804,2960,3261,0.9979084107729089
14805,2961,2866,0.9999679213789445
14806,2961,3820,0.9999679213789445
14807,2961,4020,0.9992166361202797
14808,2961,4041,0.9991850648946115
14809,2961,3489,0.9991321744574408
14810,2962,3405,0.9994606218164119
14811,2962,3084,0.9989860215847375
14812,2962,3550,0.9987258315765684
14813,2962,3006,0.9986485468452749
14814,2962,3488,0.9985959214706017
14815,2963,2676,0.9991801552763951
14816,2963,3406,0.9868625204038477
14817,2963,4146,0.9866141735363365
14818,2963,4158,0.9850706234656557
14819,2963,3269,0.9842876675476372
14820,2964,2368,0.9998621893548791
14821,2964,3262,0.9919189689531481
14822,2964,2915,0.9895214851901075
14823,2964,3291,0.9885359520594146
14824,2964,2897,0.9881669302231778
14825,2965,2559,0.999059481200631
14826,2965,3933,0.9983837650955508
14827,2965,3100,0.99665767780153
14828,2965,2226,0.9946269228636824
14829,2965,2454,0.9944195804909215
14830,2966,3398,0.9997647229057087
14831,2966,3201,0.9992429828832746
14832,2966,3464,0.997739511558373
14833,2966,3771,0.9971321631392552
14834,2966,3563,0.9964316148294201
14835,2967,3027,0.9981718882363787
14836,2967,2854,0.9980426447759589
14837,2967,3133,0.9914317536606444
14838,2967,2736,0.9913068173922815
14839,2967,3253,0.9904848171306073
14840,2968,2282,0.9998335325393038
14841,2968,3177,0.9992043687755093
14842,2968,2604,0.9986318315685935
14843,2968,3358,0.9986318315685935
14844,2968,2605,0.9976064053101484
14845,2969,3450,0.999592997607758
14846,2969,3950,0.999592997607758
14847,2969,3255,0.9990051981193305
14848,2969,4222,0.9990051981193305
14849,2969,4235,0.9964823908389187
14850,2970,3032,0.9985341209325808
14851,2970,3540,0.9977373212031839
14852,2970,3424,0.9970269563880108
14853,2970,3245,0.99611976909118
14854,2970,4120,0.9957280344489586
14855,2971,2544,0.9991193598645047
14856,2971,2239,0.9991193598645047
14857,2971,2449,0.9984269116529201
14858,2971,3703,0.9980527456679016
14859,2971,3233,0.9980527456679016
14860,2972,2972,1.0
14861,2972,2249,0.9941224489906232
14862,2972,3812,0.9756108021228752
14863,2972,3835,0.9708933410248372
14864,2972,3504,0.9695700524695937
14865,2973,4051,0.9995737573183405
14866,2973,2651,0.9988924658764553
14867,2973,3478,0.9968042479205392
14868,2973,2276,0.9950887994060827
14869,2973,4201,0.9946557974756729
14870,2974,3560,0.9974530566896671
14871,2974,3568,0.9973490966604671
14872,2974,3569,0.99700753250232
14873,2974,2194,0.9949535345140459
14874,2974,4043,0.994906907149095
14875,2975,3869,0.9997616551272089
14876,2975,2817,0.9996082449930178
14877,2975,3384,0.9965665983705707
14878,2975,3402,0.9771370596712778
14879,2975,3157,0.9759590213902015
14880,2976,3364,0.9999685799990549
14881,2976,2603,0.9998748316475713
14882,2976,2455,0.9998584065462568
14883,2976,3924,0.9998328686704784
14884,2976,4176,0.9995921056613042
14885,2977,4027,0.9983589527473761
14886,2977,2889,0.9983589527473761
14887,2977,3429,0.9959028938684981
14888,2977,3932,0.9951405107960292
14889,2977,2431,0.9948403182357869
14890,2978,2412,0.9997450489217583
14891,2978,3012,0.9991267538966138
14892,2978,2547,0.9989337954059596
14893,2978,2654,0.9987636390292128
14894,2978,2321,0.9986945558431197
14895,2979,4228,0.9996247978085123
14896,2979,3681,0.9994330389868799
14897,2979,4185,0.9976268574754469
14898,2979,3788,0.9976268574754469
14899,2979,3397,0.9972604632414916
14900,2980,2409,0.9998489643118943
14901,2980,2689,0.9998338080949486
14902,2980,3822,0.9987612753274255
14903,2980,2533,0.9968660405735531
14904,2980,4134,0.9919786983864829
14905,2981,4058,0.9975678617637237
14906,2981,3371,0.9973188526351245
14907,2981,3717,0.9958417773387076
14908,2981,3765,0.9945120667872268
14909,2981,3482,0.9942664949767717
14910,2982,2982,1.0
14911,2982,2312,0.9980768095807754
14912,2982,3100,0.9974579668524803
14913,2982,3933,0.9960251423796657
14914,2982,2559,0.9947753581062889
14915,2983,3646,0.9976038156390423
14916,2983,3986,0.9951863490519178
14917,2983,3589,0.9948538624102123
14918,2983,3219,0.994691464098287
14919,2983,3810,0.9945112227656843
14920,2984,2993,0.9916777333632182
14921,2984,4073,0.9916335653916892
14922,2984,2804,0.9905884538555632
14923,2984,3877,0.9800485903157865
14924,2984,3304,0.9720009501488963
14925,2985,2536,0.9921989213078855
14926,2985,3165,0.9919495872086569
14927,2985,3338,0.9907255611856248
14928,2985,2387,0.9901757151908074
14929,2985,4005,0.989665628130276
14930,2986,3493,0.9999999999999996
14931,2986,2607,0.9993231409983642
14932,2986,2144,0.9987026576600764
14933,2986,3377,0.9949167475981449
14934,2986,3053,0.9949167475981449
14935,2987,2665,0.9955014967705812
14936,2987,3213,0.9942148712591301
14937,2987,2892,0.990895551268457
14938,2987,3841,0.990895551268457
14939,2987,3487,0.990895551268457
14940,2988,2311,0.9994750619919988
14941,2988,4033,0.9994750619919988
14942,2988,4190,0.9994750619919988
14943,2988,2710,0.9964696697112624
14944,2988,2831,0.9896965140031734
14945,2989,2610,0.9999134727307407
14946,2989,2288,0.9976636118356829
14947,2989,4077,0.9923292104866303
14948,2989,3412,0.9919764101452567
14949,2989,2571,0.9909708759288967
14950,2990,2702,0.9998539896318911
14951,2990,3331,0.9997944238423592
14952,2990,3212,0.9975503980889971
14953,2990,3441,0.9974243752851752
14954,2990,4069,0.9972779118033716
14955,2991,3803,0.9985089757354129
14956,2991,4161,0.9985089757354129
14957,2991,2931,0.9961831983203453
14958,2991,4021,0.9853346828104997
14959,2991,3115,0.9770330673821431
14960,2992,3136,0.9996369409324989
14961,2992,2646,0.9976381999079551
14962,2992,3883,0.9953677851948944
14963,2992,2836,0.9953677851948944
14964,2992,2679,0.9868723901624018
14965,2993,2804,0.999674137459705
14966,2993,3877,0.9946153534867617
14967,2993,2984,0.9916777333632182
14968,2993,2517,0.9759886041684225
14969,2993,4073,0.9698778357017247
14970,2994,3135,0.9999363372643325
14971,2994,3983,0.9993571652228067
14972,2994,4036,0.9977831801980903
14973,2994,4040,0.9972417488758014
14974,2994,3855,0.9971878821852637
14975,2995,2678,1.0
14976,2995,2757,0.9955808482719471
14977,2995,2478,0.9955614703058495
14978,2995,2143,0.9955614703058495
14979,2995,3655,0.9955575765317402
14980,2996,3040,0.9976376644662064
14981,2996,2336,0.9967758806628617
14982,2996,2768,0.9955077750547385
14983,2996,3535,0.9944147918344434
14984,2996,4006,0.9904954429688319
14985,2997,2535,1.0
14986,2997,3845,0.9982913904422182
14987,2997,3746,0.9982384149530265
14988,2997,3515,0.9971647511960959
14989,2997,2884,0.9966383339603226
14990,2998,2457,0.9996123989676151
14991,2998,2716,0.9993171515210483
14992,2998,3691,0.9982052041869942
14993,2998,3315,0.9979985645134222
14994,2998,3826,0.9979349450076422
14995,2999,2897,0.9982892078294325
14996,2999,2915,0.9909392686862564
14997,2999,3291,0.9900658204704247
14998,2999,2942,0.9894465711320232
14999,2999,3559,0.9891956911878633
15000,3000,2316,0.9998439297671653
15001,3000,2416,0.9995453574259822
15002,3000,2348,0.9992785305104784
15003,3000,2436,0.9991412606267002
15004,3000,4110,0.9974146716005929
15005,3001,3106,0.9998919231577412
15006,3001,3746,0.9975905612753693
15007,3001,2535,0.9944009782471012
15008,3001,2997,0.9944009782471012
15009,3001,3233,0.9920288319729811
15010,3002,2163,0.9992895368677324
15011,3002,3244,0.9991583003700141
15012,3002,3035,0.997705468326782
15013,3002,3962,0.9974964463897364
15014,3002,3769,0.9963303289702767
15015,3003,4055,0.9996776739835923
15016,3003,3168,0.9991402258415423
15017,3003,2585,0.9986571151674276
15018,3003,2372,0.9979588338673663
15019,3003,3337,0.9978547066580791
15020,3004,3965,0.9999034435673776
15021,3004,2460,0.9996227759385813
15022,3004,3475,0.9991114086430535
15023,3004,2492,0.9941692175591778
15024,3004,4209,0.9937060456736067
15025,3005,4119,0.9983501133027622
15026,3005,2955,0.9976746572872942
15027,3005,3678,0.9944813123334075
15028,3005,3037,0.9944813123334075
15029,3005,3039,0.9937714266723064
15030,3006,3550,0.9999665860086133
15031,3006,3405,0.9995232463047496
15032,3006,3180,0.999509315622069
15033,3006,2962,0.9986485468452749
15034,3006,3084,0.9968738805714945
15035,3007,3486,0.9999764987068703
15036,3007,3718,0.9999311656615294
15037,3007,3276,0.9997287523641094
15038,3007,3440,0.9996812347100866
15039,3007,2133,0.9996406944227685
15040,3008,2146,0.9991128943441417
15041,3008,2792,0.999101175969027
15042,3008,2675,0.999041779539902
15043,3008,2635,0.9989085904184666
15044,3008,4068,0.9987510552020079
15045,3009,2782,0.999876437872103
15046,3009,2326,0.9979510141200396
15047,3009,2805,0.9867413364491521
15048,3009,2270,0.976537566777645
15049,3009,4163,0.9748209939548743
15050,3010,3447,0.9999409769909914
15051,3010,2842,0.9991104469069111
15052,3010,2134,0.9991104469069111
15053,3010,2945,0.9979980701862247
15054,3010,3974,0.9947627480037585
15055,3011,3229,0.9999101556328787
15056,3011,3770,0.9997868857054998
15057,3011,2566,0.9993445964955855
15058,3011,2737,0.9970272002202617
15059,3011,3523,0.9912634497631323
15060,3012,2547,0.9999155191242114
15061,3012,2978,0.9991267538966138
15062,3012,2654,0.9989202302056907
15063,3012,2412,0.9988263798476487
15064,3012,4240,0.9986953809231427
15065,3013,3013,1.0
15066,3013,2833,1.0
15067,3013,3547,1.0
15068,3013,3870,1.0
15069,3013,3275,0.9998885607618989
15070,3014,3989,0.9999950944502304
15071,3014,2751,0.9995709194017813
15072,3014,3266,0.9993203750232053
15073,3014,2838,0.9980009521705078
15074,3014,3804,0.9964576383636755
15075,3015,2408,0.9943202806524124
15076,3015,2219,0.9937844293546083
15077,3015,4166,0.9935608845709684
15078,3015,2278,0.9865006869212165
15079,3015,4069,0.9821864537833099
15080,3016,2934,0.9998610124123346
15081,3016,2362,0.9919287478961449
15082,3016,2268,0.9856902920230372
15083,3016,2612,0.9811039544128466
15084,3016,4169,0.9793811984669397
15085,3017,3575,0.9987564396729132
15086,3017,3848,0.9983362362907089
15087,3017,2574,0.9979261821789022
15088,3017,2125,0.9914726020526226
15089,3017,2550,0.9883932610796627
15090,3018,3109,0.9998856664806961
15091,3018,3660,0.9990973524445708
15092,3018,2303,0.9931587592949667
15093,3018,4151,0.9900944958831082
15094,3018,2440,0.9884676640997768
15095,3019,3777,0.9998534887972236
15096,3019,3670,0.9994840037069933
15097,3019,3862,0.999123762393418
15098,3019,4202,0.9985990942138019
15099,3019,3662,0.9981877895010945
15100,3020,2243,0.9999839515069712
15101,3020,3231,0.9994306102680155
15102,3020,2670,0.9972953310713581
15103,3020,3886,0.9963972408941396
15104,3020,2472,0.9930223109654814
15105,3021,3218,0.9851308704375654
15106,3021,2890,0.982486957169166
15107,3021,3155,0.9809072132469919
15108,3021,3196,0.9777579227909352
15109,3021,3510,0.9758404656630876
15110,3022,3150,0.9993268510348967
15111,3022,2223,0.9965269518097332
15112,3022,2291,0.9959610271931136
15113,3022,2951,0.995249363475462
15114,3022,2449,0.9877834374448163
15115,3023,3431,0.9981269344438957
15116,3023,3978,0.9962226727310421
15117,3023,3456,0.9948312751383603
15118,3023,2840,0.9928604655036579
15119,3023,3530,0.9928604655036579
15120,3024,3849,0.9914763422052648
15121,3024,2320,0.9886493381247426
15122,3024,2160,0.9878004667061127
15123,3024,2747,0.9837797062491171
15124,3024,2537,0.9817505770036592
15125,3025,2389,0.99708217654244
15126,3025,3121,0.9970003060590548
15127,3025,2308,0.9970003060590548
15128,3025,3488,0.9963749059718198
15129,3025,3084,0.9953439447912295
15130,3026,3814,0.9956208737367818
15131,3026,2798,0.9954408928877705
15132,3026,3110,0.9954408928877705
15133,3026,2681,0.9948910761628158
15134,3026,3140,0.9948859416435231
15135,3027,2854,0.9998688623652272
15136,3027,2967,0.9981718882363787
15137,3027,3133,0.9867053088645984
15138,3027,2736,0.9865809682039234
15139,3027,3253,0.9860566245073392
15140,3028,4002,0.9990441891209865
15141,3028,2719,0.9986853188907722
15142,3028,3392,0.9974660325383096
15143,3028,3896,0.9969802879891678
15144,3028,3760,0.9941373453813954
15145,3029,2841,0.9995514019848348
15146,3029,4101,0.9994851110719226
15147,3029,3917,0.9895788234544066
15148,3029,3968,0.987903534477546
15149,3029,2569,0.9876251540343164
15150,3030,2273,0.9967444358475003
15151,3030,3039,0.9942010166455253
15152,3030,4154,0.9935252193725419
15153,3030,2157,0.99261538384257
15154,3030,3528,0.9925609505886425
15155,3031,2948,0.9997798084306675
15156,3031,2643,0.999517208931445
15157,3031,3466,0.9963833015773823
15158,3031,3836,0.9963833015773823
15159,3031,2849,0.9940131908512189
15160,3032,3540,0.9997891333118347
15161,3032,3424,0.9995785798790395
15162,3032,2970,0.9985341209325808
15163,3032,2272,0.9956315793257992
15164,3032,4116,0.9918759766414003
15165,3033,2391,0.9994110925338354
15166,3033,3142,0.9993491241911862
15167,3033,3749,0.9992583654779029
15168,3033,3241,0.9989256349471951
15169,3033,2026,0.9986880294163555
15170,3034,3367,0.9988439909430548
15171,3034,3642,0.9984748892311521
15172,3034,2222,0.9983364644848266
15173,3034,3529,0.9969579434506546
15174,3034,2504,0.9964212655622423
15175,3035,3962,0.999860557630449
15176,3035,3769,0.9989804868525047
15177,3035,3244,0.9985390733461456
15178,3035,2163,0.9983820697664637
15179,3035,4173,0.998265925326122
15180,3036,3036,1.0
15181,3036,3588,0.9997474174855407
15182,3036,3851,0.9991486378173081
15183,3036,2913,0.9987690459046286
15184,3036,4175,0.9986702401458374
15185,3037,3678,0.9999999999999999
15186,3037,3005,0.9944813123334075
15187,3037,4119,0.9932366466476028
15188,3037,2955,0.992569173134351
15189,3037,2149,0.9919041446542485
15190,3038,3197,0.9999999999999999
15191,3038,4095,0.9999999999999999
15192,3038,3687,0.9989064401527746
15193,3038,3562,0.9975489151320448
15194,3038,4130,0.9923941912918491
15195,3039,2955,0.9976634278432835
15196,3039,4119,0.9972413816326037
15197,3039,4154,0.9942959713038386
15198,3039,3030,0.9942010166455253
15199,3039,3005,0.9937714266723064
15200,3040,2336,0.9997458257642045
15201,3040,2996,0.9976376644662064
15202,3040,4006,0.9965438623811849
15203,3040,3345,0.9944360074044917
15204,3040,3811,0.9909883195822471
15205,3041,4142,0.9997163480298543
15206,3041,3529,0.9989521107704007
15207,3041,3871,0.9988904233347761
15208,3041,2075,0.9987041081272477
15209,3041,4105,0.9986842480847365
15210,3042,3421,0.9995725594740448
15211,3042,3635,0.9995725594740448
15212,3042,3878,0.9983085685855844
15213,3042,3715,0.9900285746762643
15214,3042,3304,0.9832867310739335
15215,3043,2157,0.9999186027735351
15216,3043,3490,0.9969554048087053
15217,3043,3528,0.9966617123886483
15218,3043,2247,0.9966617123886483
15219,3043,4154,0.9962790030088962
15220,3044,3044,1.0
15221,3044,4200,0.9989561393688106
15222,3044,2261,0.9988380548471564
15223,3044,2615,0.9985637255269364
15224,3044,2827,0.9971767698039735
15225,3045,4170,0.9998455819216847
15226,3045,4053,0.99978611566462
15227,3045,4234,0.9995801984785516
15228,3045,3382,0.999562808199535
15229,3045,4004,0.9994038299411548
15230,3046,2185,0.9988735494837064
15231,3046,3199,0.9948643008543806
15232,3046,2181,0.9934043763096327
15233,3046,3994,0.9916805423048322
15234,3046,3730,0.9904569324789139
15235,3047,3316,0.999746428525841
15236,3047,2361,0.9978006017500317
15237,3047,2425,0.997511041206383
15238,3047,3974,0.9973668744674425
15239,3047,4022,0.9969634582503739
15240,3048,4152,0.9999785860739979
15241,3048,2867,0.9997968711491095
15242,3048,4196,0.999060220868627
15243,3048,3092,0.999060220868627
15244,3048,2226,0.9946908336325396
15245,3049,2878,0.9999877046535836
15246,3049,4115,0.9997916596666248
15247,3049,3211,0.9996918358067043
15248,3049,4145,0.9992585523949952
15249,3049,2734,0.997783827323083
15250,3050,3332,0.9992270545029165
15251,3050,2183,0.9981887489792736
15252,3050,2255,0.997994498026938
15253,3050,2470,0.997994498026938
15254,3050,2617,0.997391251098164
15255,3051,4054,0.998181150025791
15256,3051,3219,0.997885541912866
15257,3051,3986,0.9963667998625444
15258,3051,3646,0.9922305588672817
15259,3051,3840,0.991336232908737
15260,3052,3993,0.9994391050301492
15261,3052,3408,0.9991780791037812
15262,3052,3976,0.9984895866775317
15263,3052,2156,0.9980126535616087
15264,3052,3055,0.9970856683577386
15265,3053,3053,1.0
15266,3053,2520,0.9988170466668119
15267,3053,4191,0.9988170466668119
15268,3053,2187,0.9987320371979265
15269,3053,3493,0.9949167475981449
15270,3054,3077,0.9920693655265544
15271,3054,3312,0.9746802396241361
15272,3054,3379,0.9701061393979091
15273,3054,4231,0.9635859391648102
15274,3054,4125,0.9456543021979095
15275,3055,3976,0.9995190317615816
15276,3055,3408,0.9988182740666274
15277,3055,3993,0.9984631553358335
15278,3055,3052,0.9970856683577386
15279,3055,2670,0.9964006568349313
15280,3056,3144,0.9998207468534245
15281,3056,3643,0.9991329285334949
15282,3056,3346,0.9965892633050897
15283,3056,3776,0.995484364837778
15284,3056,3423,0.9951886599809524
15285,3057,3834,0.9999310904533457
15286,3057,2568,0.9982605237875387
15287,3057,2797,0.9981124503897326
15288,3057,2941,0.9979705114652843
15289,3057,3202,0.9979067857453395
15290,3058,2443,0.9996938474659874
15291,3058,4226,0.9921714788730168
15292,3058,2570,0.9904021772118357
15293,3058,3129,0.98814333499689
15294,3058,2033,0.9865218371605363
15295,3059,3059,1.0
15296,3059,2905,0.9993171366377854
15297,3059,4204,0.9985398618906532
15298,3059,3659,0.9984551406609614
15299,3059,3852,0.997650736604854
15300,3060,2158,1.0
15301,3060,3785,1.0
15302,3060,2464,0.999828507589271
15303,3060,2438,0.9997875373586625
15304,3060,2720,0.9962067395796673
15305,3061,3182,0.9936552612323222
15306,3061,3175,0.9936001068746487
15307,3061,2767,0.99358589821703
